26.433112031,135.5483398438,37.294342041,0,-135.5483398438,122.6794433594,11235.532915574,124.3432344146,139.2096033,146.6555845634
27.1883580861,135.1937255859,40.8890991211,0,-135.1937255859,115.5753173828,12267.9419875881,125.1067951596,151.9565831,146.7260856569
23.8117811073,132.6424560547,30.3954772949,0,-132.6424560547,125.2094726563,10281.3647089338,123.5723761884,140.8958879,144.8659130287
26.4530237641,133.8031005859,39.4600219727,0,-133.8031005859,127.1033935547,11372.2645408298,124.4482999603,151.9298722,148.1350965133
26.9178391534,134.9053955078,38.3343505859,0,-134.9053955078,121.3729248047,11340.3573309287,124.423895672,142.1236852,146.414166695
26.3601416004,135.2760009766,37.1084899902,0,-135.2760009766,125.6232910156,11073.0188589516,124.2166816787,154.8311785,147.1682666172
26.4047346148,135.5087890625,36.9501342773,0,-135.5087890625,125.4576416016,11100.5415387352,124.2382442133,143.8722509,147.2001231019
25.4316351472,110.7882080078,38.7024536133,0,-110.7882080078,75.7935791016,5589.1831238523,118.2783276683,133.1724192,117.0739980752
26.4492245843,133.5789794922,39.5244445801,0,-133.5789794922,127.7716064453,11370.598366705,124.4470272793,148.0790555,148.3077813984
27.1873879866,136.6110839844,41.0830383301,0,-136.6110839844,115.0944824219,12235.1116815206,125.0835196455,149.9856443,146.7048939867
24.9978862959,94.4154052734,42.2991638184,0,-94.4154052734,85.2515869141,4529.8652921655,116.4530666326,112.6029816,115.5986086388
26.7418125549,136.3825683594,36.8625488281,0,-136.3825683594,125.6633300781,11094.9271066317,124.2338499525,145.5823836,147.3529986106
26.7963743565,136.5245361328,37.882232666,0,-136.5245361328,123.5450439453,11224.2398521048,124.3344996592,148.2235357,147.0333882041
25.1561226914,94.1156005859,42.011505127,0,-94.1156005859,91.9033203125,3811.0187345518,114.9521825614,113.8396063,115.9740385948
26.391678972,135.3695068359,36.9967041016,0,-135.3695068359,125.4879150391,11093.5391406705,124.2327632871,149.102906,147.1780515289
7.929170167,25.4334716797,12.2255554199,0.0598144531,-25.3736572266,25.0889892578,677.6859062752,99.9519299626,116.7153262,78.4062571161
26.2338026297,135.5445556641,36.6287231445,0,-135.5445556641,129.1937255859,10986.2958333096,124.148386673,141.6285245,148.095748669
26.5916712884,136.5944824219,36.1275939941,0,-136.5944824219,126.8651123047,10984.3388085701,124.1468392893,146.5880362,147.4926750654
25.0459522412,94.16796875,42.3881225586,0,-94.16796875,91.0720214844,4571.3188139327,116.5321911072,111.851556,117.4323582243
11.4750712007,39.1239013672,18.6746520996,0.0548095703,-39.0690917969,39.0690917969,690.3383299051,100.112600638,114.2984313,84.628203066
27.1725848532,136.6840820313,39.6318664551,0,-136.6840820313,117.1396484375,12053.4877522372,124.9536155055,149.6381377,146.904804342
26.3892979501,135.8050537109,37.1426086426,0,-135.8050537109,128.62890625,11010.6695685452,124.1676354791,148.2476306,148.0224381514
24.4321338825,97.3000488281,36.6719970703,0,-97.3000488281,86.6928710938,2672.0910639006,111.8683859801,116.5402018,112.0636802958
26.8445783414,137.3118896484,37.2626953125,0,-137.3118896484,136.6208496094,9912.6317847098,123.2551403699,151.5942208,148.3168890011
27.095699301,137.4645996094,40.0516967773,0,-137.4645996094,113.6636962891,12195.6663229487,125.0554715556,142.7129778,146.2664384131
27.1900593784,135.34375,40.9030151367,0,-135.34375,115.5651855469,12266.9663294631,125.1061043514,158.0938625,146.7412596681
25.9565956743,135.5731201172,35.7453918457,0,-135.5731201172,129.2905273438,10803.8100798837,124.0028997095,155.6654893,147.7209219187
27.1515351488,136.41796875,39.818145752,0,-136.41796875,113.2755126953,12270.898741453,125.1088883341,143.5691215,146.158468976
27.2591252827,135.703125,40.7308654785,0,-135.703125,116.7807617188,12109.1390287361,124.9936261968,150.3102604,146.8177676674
25.3614559248,94.8679199219,41.9614562988,0,-94.8679199219,92.6225585938,3742.8444315814,114.7953964145,127.4109073,116.1321205813
0.492369853,1.6232910156,0.8698730469,0.0695800781,-1.5537109375,1.5537109375,128.4248297786,85.5043408622,84.59858137,65.6564520823
26.8473779006,135.5306396484,38.0899353027,0,-135.5306396484,122.6885986328,11356.2512891504,124.4360607661,149.0433358,146.9255538004
26.3527242346,135.4689941406,37.229095459,0,-135.4689941406,125.4647216797,11148.48912578,124.2756811786,138.985381,147.3097801487
27.2093023712,135.9128417969,40.4534301758,0,-135.9128417969,115.5047607422,12238.2940392865,125.0857785554,149.7646017,146.7217616764
26.4070597898,100.5627441406,43.4415283203,0,-100.5627441406,93.5289306641,4580.4388398955,116.5495026594,127.7557041,119.0417787827
27.1127232461,137.6923828125,39.8126525879,0,-137.6923828125,113.7858886719,12207.4670761308,125.0638721201,141.4652893,146.3500919787
26.4606042186,135.3449707031,37.6495666504,0,-135.3449707031,122.3662109375,11279.6945960549,124.3773077079,139.0360712,146.6379470489
27.2393134422,135.6318359375,40.9130249023,0,-135.6318359375,116.6627197266,12128.7565361408,125.0076864556,150.8524223,146.8206666241
25.4809607418,113.3740234375,33.855682373,0,-113.3740234375,69.4017333984,6353.3889593442,119.3914697668,141.7107085,116.9613117264
25.4281606545,114.1651611328,30.6790466309,0,-114.1651611328,74.2543945313,6490.1316157903,119.5764309692,143.5569218,118.7337219517
26.3578108652,135.5219726563,37.1837158203,0,-135.5219726563,125.6638183594,11068.6917176782,124.2132867222,146.2393659,147.206726409
27.1730780255,136.6623535156,39.6635742188,0,-136.6623535156,117.1898193359,12051.3763996349,124.9520939059,148.5177229,146.9138170678
25.8063447188,96.7580566406,43.087890625,0,-96.7580566406,88.6003417969,4544.4878694889,116.4810598571,120.8010332,116.9631099289
25.9451181349,109.7542724609,40.0581054688,0,-109.7542724609,76.17578125,5351.5705698419,117.9009860217,137.5428163,116.5647935753
24.4227283204,129.5750732422,32.217010498,0,-129.5750732422,129.4572753906,9716.8010346102,123.0818270874,148.0851669,144.5963607401
26.4386046203,135.9436035156,35.9624023438,0,-135.9436035156,128.92578125,10880.7102915489,124.0645058267,152.5094642,147.8138950363
27.1092134508,137.4350585938,39.5611572266,0,-137.4350585938,115.6702880859,12164.9617550184,125.0335758451,142.8699199,146.7918623144
24.9105515275,94.5823974609,42.5606384277,0,-94.5823974609,79.8869628906,4484.0255178891,116.3647223956,111.5530758,113.8965864607
27.2374694187,135.6859130859,40.6886291504,0,-135.6859130859,116.0212402344,12279.285438984,125.1148227851,149.9532981,146.9427786283
26.7933407125,136.4315185547,36.754486084,0,-136.4315185547,125.1517333984,11085.3624165019,124.2263588106,148.7070857,147.1779869123
27.2178664169,136.5274658203,41.161315918,0,-136.5274658203,115.4844970703,12250.7622699626,125.0946231334,144.9686775,146.847409364
24.034122006,97.1552734375,29.9295349121,0.0059814453,-97.1492919922,91.4781494141,2558.569633134,111.4913057085,131.1844652,113.0210234764
23.0570203053,130.845703125,28.5867004395,0,-130.845703125,130.845703125,9799.8822241584,123.1557780137,140.9734613,145.2842568715
7.3318622341,23.2751464844,13.4134216309,0.060546875,-23.2145996094,22.236328125,616.0876787766,99.1242113543,117.9639603,77.1185107634
0.1615383932,0.5393066406,0.3077392578,0.1109619141,-0.4283447266,0.4283447266,50.6821363161,77.4284591402,98.93132618,64.3615019992
25.5594003904,132.9327392578,37.0846557617,0,-132.9327392578,127.3724365234,10918.2283529566,124.0944043523,143.1850518,147.0873176396
25.4358576293,110.6962890625,38.0062561035,0,-110.6962890625,74.9576416016,5930.2012826389,118.7927495754,149.5754173,117.5250322139
26.0377420325,103.4797363281,42.8386230469,0,-103.4797363281,81.9587402344,4995.3971564914,117.3027613329,114.7206287,116.807135962
26.7886871813,128.6998291016,36.7632141113,0,-128.6998291016,128.6998291016,9322.1710969544,122.7217022792,143.5335603,143.4891287473
27.1732992695,136.4562988281,39.6429443359,0,-136.4562988281,117.8679199219,11848.4905479899,124.8046214156,147.2839583,146.6635114196
26.9336823255,135.4901123047,38.4767150879,0,-135.4901123047,121.4337158203,11337.4948386058,124.4217029341,140.9154365,146.5085572263
6.9896950111,21.4921875,12.5279846191,0.0610351563,-21.4311523438,20.4406738281,583.4231686982,98.6510343206,120.7056168,76.210981609
26.4492245843,133.5789794922,39.5244445801,0,-133.5789794922,127.7716064453,11370.8610214507,124.4472279164,147.0501221,148.3083373995
26.7045508329,136.2824707031,36.577545166,0,-136.2824707031,126.091796875,11069.9154137296,124.2142469351,142.6602721,147.4087371212
25.6799841162,107.4289550781,41.272277832,0,-107.4289550781,76.8321533203,5220.367889817,117.6853830807,137.4184078,116.2195741337
27.1660240643,136.5891113281,39.6611022949,0,-136.5891113281,117.8292236328,11888.7765642129,124.8341041884,144.6828772,146.7553702004
26.4210177402,137.0991210938,36.7828369141,0,-137.0991210938,128.068359375,10991.3359484409,124.1523705312,147.2640243,147.96899164
27.0787165917,141.4478759766,37.7950439453,0,-141.4478759766,137.3375244141,9844.4307216808,123.1951730282,151.8418967,148.9496219386
21.9703728172,121.0089111328,26.8698425293,0,-121.0089111328,121.0089111328,9819.9516177387,123.173547848,149.9140979,141.0007751833
26.6217220281,136.5550537109,37.2401733398,0,-136.5550537109,126.8857421875,11113.0983742079,124.2480640626,153.6915023,147.8036365062
25.377031704,112.2857666016,34.5658874512,0,-112.2857666016,70.5008544922,6163.548278728,119.1279769297,145.0445326,116.7683065277
26.3476947915,136.3527832031,36.2321472168,0,-136.3527832031,129.3168945313,10864.1726543167,124.0512940637,146.3358491,147.9644466972
25.4068266789,111.2639160156,38.132232666,0,-111.2639160156,71.8205566406,5821.6701252286,118.6323127522,139.2947629,116.413793409
26.7077879095,136.9951171875,37.2029724121,0,-136.9951171875,126.4727783203,11138.0556733861,124.2675485745,144.7314044,147.785003388
25.8927507327,136.4470214844,36.5440368652,0,-136.4470214844,129.8680419922,10795.3115238791,123.9960644756,155.4099402,148.0241875785
25.3943433556,132.2855224609,32.6434326172,0,-132.2855224609,125.8394775391,9816.7264889924,123.1706947063,143.0596882,144.0494350095
26.4530237641,133.8031005859,39.4600219727,0,-133.8031005859,127.1033935547,11372.0018957018,124.4480993553,146.9693995,148.1345405345
26.3085131587,135.4909667969,37.3522338867,0,-135.4909667969,125.8165283203,11031.7210070673,124.1842262864,146.2236869,147.1781699572
27.1925366419,135.6280517578,40.9396972656,0,-135.6280517578,115.6062011719,12265.7653253444,125.1052539129,153.1405241,146.7901091673
25.9016390882,109.6364746094,39.750579834,0,-109.6364746094,76.861328125,5351.5068022213,117.9008825228,135.2928271,116.7487950113
27.1498581165,136.2711181641,39.4418640137,0,-136.2711181641,119.7608642578,11635.134912296,124.6467893551,136.0437897,146.7583901691
25.9112696642,123.1931152344,33.7368469238,0,-123.1931152344,112.6306152344,8317.3292065931,121.731038718,149.0368683,135.6420098932
27.273208216,135.3234863281,41.0072631836,0,-135.3234863281,116.515625,12158.2694075978,125.0287961354,153.4773865,146.7994410926
6.5345297581,19.5104980469,13.1288146973,2.3112792969,-17.19921875,17.19921875,529.7359043691,97.8125490767,121.1475206,74.6697637295
25.8757150491,134.6442871094,35.3377685547,0,-134.6442871094,134.2969970703,9858.7525296799,123.2078001924,141.044574,147.1055853779
26.4450823498,135.6785888672,36.7324523926,0,-135.6785888672,128.1340332031,11013.1969808106,124.1696290277,152.9762781,147.844394515
25.4428101428,95.2058105469,43.4269714355,0,-95.2058105469,87.6171875,4571.3517226001,116.5322536362,116.2813646,116.5401798065
23.554193914,132.248046875,29.7731933594,0,-132.248046875,132.248046875,10179.7420336687,123.4860963394,137.4790169,146.7295210612
0.4952557679,1.4451904297,0.8885498047,0.0629882813,-1.3822021484,1.2982177734,91.5660063268,82.5660463419,85.08372531,65.248394604
26.3819695208,135.0362548828,36.9700622559,0,-135.0362548828,128.6993408203,11010.3369402562,124.1673730776,148.3129181,147.9355447057
24.1020390903,97.3350830078,30.8460998535,0.0051269531,-97.3299560547,90.8184814453,2574.617393122,111.5456148641,127.183779,112.910398921
25.9701233988,101.947265625,42.0841369629,0,-101.947265625,83.7647705078,4910.3797838567,117.1536625488,116.4932212,116.943919558
26.7763417491,136.5363769531,38.0051879883,0,-136.5363769531,124.0900878906,11213.685026889,124.326327954,150.2641817,147.183541534
6.9376141786,21.0748291016,12.2640686035,0.0611572266,-21.013671875,20.134765625,577.8965773959,98.5683633341,121.6549956,76.0371480408
25.2104027468,96.1883544922,39.797454834,0,-96.1883544922,94.5739746094,3226.7642997508,113.5067057541,132.2282242,115.6696683016
25.953907172,135.5965576172,35.8791503906,0,-135.5965576172,129.0948486328,10807.4561077125,124.0058304952,148.5956433,147.6767984147
27.2077753029,136.5375976563,41.1250305176,0,-136.5375976563,115.4721679688,12247.1819197058,125.0920842651,143.7076285,146.8365148047
26.4047190137,135.4724121094,36.9371948242,0,-135.4724121094,125.4809570313,11097.1271373891,124.2355721206,145.8518835,147.1947271031
24.5616790947,129.1302490234,32.5835876465,0,-129.1302490234,128.7830810547,9708.2904411983,123.0742160983,145.3194535,144.3219019982
25.1561226914,94.1156005859,42.011505127,0,-94.1156005859,91.9033203125,3810.3574488428,114.9506752602,114.275955,115.9725597053
26.186790014,136.1201171875,37.1116333008,0,-136.1201171875,129.4974365234,10902.1321609937,124.0815897361,155.961603,148.1043187903
25.4526131498,111.4924316406,37.1712646484,0,-111.4924316406,72.5328369141,6058.8777168312,118.9792046359,145.9806257,117.1419921677
26.7886670559,136.4757080078,36.7920532227,0,-136.4757080078,125.2719726563,11080.7957673544,124.2227798944,145.3261629,147.2122490304
27.1719333994,136.6927490234,39.6289367676,0,-136.6927490234,117.1390380859,12054.2702551051,124.9541793683,152.0501962,146.907342436
21.9728918013,122.0526123047,26.7125244141,0,-122.0526123047,122.0526123047,9816.9937433703,123.1709311712,152.2890045,141.4454986973
25.514388837,113.8062744141,31.9670410156,0,-113.8062744141,73.54296875,6417.4019474283,119.4785457217,144.2266176,118.3533521965
26.433112031,135.5483398438,37.294342041,0,-135.5483398438,122.6794433594,11235.4256193628,124.3431514664,140.1232316,146.6553573554
26.8599704155,135.5794677734,37.608215332,0,-135.5794677734,124.1677246094,11210.765067474,124.324065919,146.7994046,147.0578112931
25.5169397441,95.2575683594,41.1026916504,0,-95.2575683594,93.8466796875,3651.9966720817,114.5819683492,118.3945676,116.3187629355
26.6309735605,136.6149902344,36.3763427734,0,-136.6149902344,126.9545898438,10988.3765661678,124.1500315682,146.4338839,147.5384688267
26.9284738536,135.5830078125,38.4727783203,0,-135.5830078125,121.4061279297,11339.520028139,124.4232543352,142.5723413,146.5167930914
27.2108602697,134.5780029297,40.9633483887,0,-134.5780029297,115.5469970703,12279.0188794206,125.1146342292,150.6149059,146.6609988827
27.1469441179,136.3195800781,39.3334960937,0,-136.3195800781,119.7302246094,11633.9657936077,124.6459165379,135.2030006,146.7493935566
25.1561226914,94.1156005859,42.011505127,0,-94.1156005859,91.9033203125,3810.4652695913,114.9509210393,115.5198732,115.9728008354
26.6036045297,136.271484375,36.4270935059,0,-136.271484375,127.1363525391,10990.3381343326,124.1515819741,143.6897665,147.5550604583
26.3052152444,135.548828125,37.3334960937,0,-135.548828125,125.8389892578,11034.472111633,124.1863921146,146.9768798,147.1979826962
25.5130980459,113.4057617188,32.7824401855,0,-113.4057617188,71.4820556641,6387.2001632914,119.4375714145,144.3321863,117.6348366732
1.5816777409,4.4519042969,2.2730712891,3.7720947266,-0.6798095703,-3.6014404297,237.7333273714,90.8531622649,106.9847785,64.8750105076
25.1561226914,94.1156005859,42.011505127,0,-94.1156005859,91.9033203125,3810.6857001281,114.9514234923,115.2654458,115.9732938042
26.9990710578,137.6633300781,37.9106140137,0,-137.6633300781,134.5812988281,9734.1621946001,123.0973324542,141.9845003,147.3797552321
26.2675996971,135.5245361328,37.3701477051,0,-135.5245361328,128.6481933594,11023.6811221906,124.1778937285,136.7489851,148.0303661854
26.0960702298,101.0301513672,43.1336975098,0,-101.0301513672,90.0576171875,4678.6386578063,116.7337509852,110.9778103,118.2619519713
26.7755352031,135.4382324219,37.529296875,0,-135.4382324219,124.685546875,11189.399601178,124.3074965641,145.1380151,147.1516261125
27.1415006698,136.4543457031,39.3341674805,0,-136.4543457031,119.7502441406,11631.0659097975,124.643751222,135.2405319,146.7674333756
26.4626613209,135.9327392578,35.9634094238,0,-135.9327392578,128.876953125,10880.4097857142,124.0642659345,154.5801816,147.7962007948
24.4367915574,97.2561035156,36.7462158203,0,-97.2561035156,86.6789550781,2674.2779344882,111.8754917065,121.6264306,112.0610592492
26.7918453477,127.7087402344,36.4736633301,0,-127.7087402344,127.7087402344,9254.2826168408,122.658216053,146.0460773,142.9010229917
26.7795499456,135.7136230469,37.7619018555,0,-135.7136230469,122.7514648438,11256.8444422296,124.3596941797,148.9739475,146.7494685873
27.2076546296,135.5938720703,40.8719787598,0,-135.5938720703,115.7225341797,12264.8192967699,125.1045839656,148.2048978,146.8162224266
26.8504721325,136.2821044922,37.0916442871,0,-136.2821044922,124.9034423828,11164.9849281262,124.2885237099,138.640668,147.2608702203
27.1790122906,136.6086425781,39.6610412598,0,-136.6086425781,117.1798095703,12048.7333766764,124.9501887689,148.8129427,146.8977791814
26.657519006,136.4613037109,36.5899658203,0,-136.4613037109,126.4182128906,11049.1678845502,124.1979523357,142.8272428,147.4899028754
27.1876693518,136.2108154297,40.6019592285,0,-136.2108154297,115.0695800781,12236.3434983961,125.0843940868,150.2128939,146.63033853
26.4492245843,133.5789794922,39.5244445801,0,-133.5789794922,127.7716064453,11371.0191515317,124.4473487068,148.1888773,148.3086721373
26.4445862756,135.6881103516,36.7403259277,0,-135.6881103516,128.1563720703,11014.0377693183,124.1702921156,157.1713061,147.8545313913
26.6030754386,136.5632324219,36.08984375,0,-136.5632324219,126.8345947266,10985.1969927026,124.1475178738,145.7329424,147.4793910914
26.546794986,135.373046875,37.0997314453,0,-135.373046875,129.5146484375,11133.0220893047,124.2636223023,147.1283807,148.4877116299
25.2915029105,110.8698730469,38.5333251953,0,-110.8698730469,76.4093017578,5756.8687666032,118.5350874751,137.7468874,117.6362735686
26.2085674685,135.1759033203,35.6738586426,0,-135.1759033203,132.9757080078,9890.3312769263,123.2355776579,145.1804929,146.8414448808
12.8837943685,44.3530273438,20.4674377441,0.0463867188,-44.306640625,44.306640625,823.6331977051,101.6460377501,96.97055511,87.3296038277
27.1846262202,134.6259765625,40.7513122559,0,-134.6259765625,115.5740966797,12271.9546511042,125.109635722,153.8413468,146.6542824511
26.3507749635,136.5368652344,36.0385742188,0,-136.5368652344,129.2001953125,10875.0421063362,124.0599798299,144.7540563,147.969620297
25.0139767359,94.302734375,42.3082275391,0,-94.302734375,85.2810058594,4537.73607446,116.4681455406,112.7782959,115.6097975913
26.8469083136,135.3452148438,37.8594055176,0,-135.3452148438,121.3575439453,11343.6506325615,124.4264177355,144.096473,146.4608145362
25.8614505944,108.4729003906,40.4269104004,0,-108.4729003906,70.1124267578,5360.3539480835,117.9152302354,141.9206538,114.5817181273
26.2677252271,135.5455322266,37.2426147461,0,-135.5455322266,130.0858154297,11026.5557522378,124.1801584406,141.1871666,148.4729384044
26.1552225424,136.5753173828,35.828125,0,-136.5753173828,129.5629882813,10782.252997097,123.9855512468,151.3027423,147.8876411601
26.7028814928,136.2404785156,36.5928039551,0,-136.2404785156,126.1199951172,11070.0016663898,124.2143146121,142.9975246,147.4125178438
10.9265685779,37.1228027344,17.7151794434,0.0571289063,-37.0656738281,37.0656738281,706.0848934263,100.3084992857,109.2710071,83.7847307101
27.065240992,137.4610595703,37.1581420898,0,-137.4610595703,137.3172607422,9901.1237018132,123.2450506169,151.8592428,148.5137608744
27.1900593784,135.34375,40.9030151367,0,-135.34375,115.5651855469,12266.5210991201,125.1057890907,155.6654618,146.740319141
26.4408582172,136.3809814453,35.8010253906,0,-136.3809814453,128.6473388672,10876.0054555278,124.0607492223,150.0508687,147.7714995818
26.3522494234,136.5367431641,36.0026855469,0,-136.5367431641,129.1755371094,10875.1263385478,124.0600471059,145.4945626,147.9609932893
26.6298100642,136.0672607422,36.1253662109,0,-136.0672607422,127.0394287109,10966.8350663962,124.1329871276,142.3776582,147.4374653424
22.555463847,126.6870117188,27.9039306641,0,-126.6870117188,126.6870117188,9805.1362240342,123.1604335221,150.899437,143.4692902866
27.2072153844,136.5347900391,41.1309204102,0,-136.5347900391,115.4877929688,12248.2449010505,125.0928381151,143.8997712,146.8433686914
26.6971781167,136.5100097656,37.1428222656,0,-136.5100097656,126.5689697266,11108.3944498048,124.2443867427,148.1673332,147.6854187033
25.1550569673,94.140625,42.0360717773,0,-94.140625,91.8923339844,3812.1209196574,114.9546942453,115.1793073,115.9773502391
27.1837695407,136.5692138672,39.5569458008,0,-136.5692138672,113.5217285156,12319.4776992362,125.1432068015,153.1468965,146.3461976022
25.6554152301,121.3309326172,31.4498901367,0,-121.3309326172,116.4669189453,8096.674920179,121.4974949429,157.1534174,136.0216918293
26.8990087883,135.4112548828,38.7284851074,0,-135.4112548828,121.5645751953,11333.5242962966,124.4186604866,144.3346158,146.5392954777
25.5123933003,95.0985107422,41.5392456055,0,-95.0985107422,93.7165527344,3667.4341788562,114.618607449,127.3443596,116.3077382261
27.0958539761,137.4812011719,39.5335083008,0,-137.4812011719,113.9490966797,12214.2581221856,125.0687027598,142.1752297,146.3771457434
27.1824989706,135.9423828125,39.6576538086,0,-135.9423828125,118.6546630859,11745.1380121319,124.7285233741,142.9465083,146.6167244755
22.0726348854,95.541015625,23.3299560547,0.0223388672,-95.5186767578,95.5186767578,2287.0974528761,110.5170542915,138.442309,113.2389319425
25.4223635311,119.0227050781,30.15625,0,-119.0227050781,114.1998291016,7966.4764752123,121.3566864473,161.8406146,134.7090199277
1.3178065443,4.2105712891,0.5990905762,3.51171875,-0.6988525391,-3.3211669922,224.4829977741,90.3550299539,104.9440583,64.8303041168
25.2453338512,94.8869628906,44.1702575684,0,-94.8869628906,92.2120361328,4183.2759184513,115.7616910971,110.7174657,117.0708862435
25.6766356442,107.5167236328,41.4876098633,0,-107.5167236328,76.3354492188,5230.8569392945,117.7028177371,139.0138302,116.1102875124
26.7827892089,135.7126464844,37.7406311035,0,-135.7126464844,122.7996826172,11257.9426826116,124.3605415513,150.2659798,146.7655252703
26.8035474473,135.6683349609,38.0283813477,0,-135.6683349609,122.0686035156,11300.6634717781,124.3934397278,144.9794316,146.6365131253
25.3901648598,113.71875,31.1626281738,0,-113.71875,74.4266357422,6461.2075452131,119.5376347182,144.5950314,118.6822149906
25.6106040959,95.3742675781,41.0523681641,0,-95.3742675781,94.8953857422,3540.6693144428,114.3130682297,122.5456075,116.3989063556
26.7080387388,136.5473632813,37.005859375,0,-136.5473632813,126.4487304688,11111.1007226663,124.2465025773,147.0445536,147.6544313688
27.1042916249,137.6364746094,39.7915039063,0,-137.6364746094,113.6922607422,12209.5161828278,125.0653299836,139.5937291,146.3180218387
7.8316061652,25.0334472656,12.2313537598,0.0599365234,-24.9735107422,24.3336181641,663.1077321301,99.7630427272,117.4110166,78.081461943
25.6119335025,96.5960693359,40.8170166016,0,-96.5960693359,95.4437255859,3417.5059924488,114.0055465821,127.9692968,116.4424140128
2.3315515346,7.0339355469,4.6029968262,6.4536132813,-0.5803222656,-6.4260253906,383.2566925476,95.0011558346,116.4054727,64.8611097117
25.5283550423,132.8546142578,36.8190917969,0,-132.8546142578,127.7110595703,10865.5083097529,124.0523618526,153.1702858,147.0603049859
26.3938731521,135.1025390625,37.0000305176,0,-135.1025390625,125.5321044922,11093.4612673737,124.2327023146,146.1238869,147.1559820488
27.1112331235,135.9483642578,39.2692565918,0,-135.9483642578,118.3699951172,11809.2886998458,124.7758356843,145.0231636,146.6554330685
9.7214467051,32.6135253906,15.4429016113,0.0592041016,-32.5543212891,32.5543212891,746.6276560198,100.793442341,120.0121373,81.8942929161
26.1576745573,133.0227050781,37.5701904297,0,-133.0227050781,125.6268310547,11184.7046854977,124.3038513215,149.1269072,147.1293141205
25.222520735,94.4338378906,42.9443664551,0,-94.4338378906,90.4798583984,4293.47907937,115.9875479085,115.5099474,116.6861920916
26.3128931391,136.5335693359,36.094329834,0,-136.5335693359,129.4093017578,10891.3764427848,124.0730162668,156.2014528,148.0706463301
25.1550569673,94.140625,42.0360717773,0,-94.140625,91.8923339844,3811.5674434084,114.9534330621,113.4569671,115.9761124832
25.0390772893,94.4206542969,42.7914733887,0,-94.4206542969,83.9063720703,4400.7482268879,116.2018913403,113.0587283,114.9195714165
26.5808626232,135.6530761719,37.55859375,0,-135.6530761719,121.1231689453,11391.1791783397,124.4627345506,146.744699,146.5290879498
27.2336230848,135.6597900391,40.5776672363,0,-135.6597900391,117.4377441406,11980.172988876,124.9006226697,148.5700376,146.7352196655
2.421656747,6.7028808594,4.3735351563,6.0853271484,-0.6175537109,-6.0733642578,408.5383457561,95.5560174076,120.3452893,65.0340976639
23.3259414235,130.2635498047,29.1116333008,0,-130.2635498047,130.2635498047,9798.4660712302,123.15452275,145.8427556,145.0359687305
25.4328057663,94.8372802734,43.3009338379,0,-94.8372802734,86.7425537109,4571.9804755189,116.5334482288,111.5055201,116.2221747923
