26.3601416004,135.2760009766,37.1084899902,0,-135.2760009766,125.6232910156,11073.2462573699,124.2168600525,157.6175711
26.3601416004,135.2760009766,37.1084899902,0,-135.2760009766,125.6232910156,11073.2462573699,124.2168600525,154.5303006
26.3601416004,135.2760009766,37.1084899902,0,-135.2760009766,125.6232910156,11073.2462573699,124.2168600525,152.5573542
26.3601416004,135.2760009766,37.1084899902,0,-135.2760009766,125.6232910156,11073.2462573699,124.2168600525,158.0652933
26.3601416004,135.2760009766,37.1084899902,0,-135.2760009766,125.6232910156,11073.2462573699,124.2168600525,158.0676511
26.3601416004,135.2760009766,37.1084899902,0,-135.2760009766,125.6232910156,11073.2462573699,124.2168600525,152.1785922
26.3601416004,135.2760009766,37.1084899902,0,-135.2760009766,125.6232910156,11073.0719672755,124.2167233377,159.5891643
26.3601416004,135.2760009766,37.1084899902,0,-135.2760009766,125.6232910156,11073.0719672755,124.2167233377,157.4069804
26.3601416004,135.2760009766,37.1084899902,0,-135.2760009766,125.6232910156,11073.0188589516,124.2166816787,154.8311785
26.3601416004,135.2760009766,37.1084899902,0,-135.2760009766,125.6232910156,11073.0188589516,124.2166816787,161.1821755
26.3601416004,135.2760009766,37.1084899902,0,-135.2760009766,125.6232910156,11073.0188589516,124.2166816787,149.5767983
26.3601416004,135.2760009766,37.1084899902,0,-135.2760009766,125.6232910156,11073.0719672755,124.2167233377,147.3865297
26.3601416004,135.2760009766,37.1084899902,0,-135.2760009766,125.6232910156,11073.3565954752,124.2169466017,146.5198057
26.3542810481,135.3984375,37.0857543945,0,-135.3984375,125.5252685547,11073.6347340047,124.2171647695,146.4421883
26.339614287,135.4864501953,37.0950622559,0,-135.4864501953,125.4429931641,11074.2703724783,124.2176633345,145.7208913
26.3342130866,135.5281982422,37.1584777832,0,-135.5281982422,125.4591064453,11074.9259268376,124.2181774907,146.8471868
26.3399321266,135.5389404297,37.1791992188,0,-135.5389404297,125.5111083984,11075.8049653315,124.2188668794,146.3701227
26.3482503273,135.5137939453,37.1829833984,0,-135.5137939453,125.5570068359,11077.1537148488,124.219924534,147.6129087
26.3555028005,135.4948730469,37.1766052246,0,-135.4948730469,125.5836181641,11079.0783169681,124.2214335344,148.5221887
26.3621009097,135.4729003906,37.1501464844,0,-135.4729003906,125.6027832031,11081.4383768975,124.2232836014,147.8216935
26.3685702368,135.4663085938,37.1103515625,0,-135.4663085938,125.5843505859,11084.3740344037,124.2255843334,147.6020343
26.3762019304,135.3160400391,37.0617675781,0,-135.3160400391,125.5589599609,11087.6868477898,124.2281799182,146.0809289
26.3859303798,135.2279052734,37.0242004395,0,-135.2279052734,125.5336914063,11090.9077420039,124.2307027409,144.5048756
26.3938731521,135.1025390625,37.0000305176,0,-135.1025390625,125.5321044922,11093.4612673737,124.2327023146,146.1238869
26.4007527416,135.4296875,36.9721069336,0,-135.4296875,125.5061035156,11095.6666099389,124.2344288684,147.7757486
26.4060964317,135.4930419922,36.9483337402,0,-135.4930419922,125.4782714844,11098.3652442269,124.2365411516,147.549553
26.4038797706,135.5036621094,36.9514160156,0,-135.5036621094,125.4328613281,11102.1374967805,124.2394929198,146.9221148
26.4044061308,135.4815673828,36.9508361816,0,-135.4815673828,125.3311767578,11106.2725318194,124.2427274115,145.5817492
26.4227944675,135.4625244141,37.0985107422,0,-135.4625244141,125.2080078125,11110.2437510245,124.2458326303,143.6629962
26.439393646,135.5334472656,37.1080322266,0,-135.5334472656,125.2008056641,11113.8780954597,124.2486734638,145.3365616
26.4583136214,135.5668945313,36.9272155762,0,-135.5668945313,125.7766113281,11117.1575190253,124.2512360715,144.7753692
26.5020869677,135.5345458984,36.9615478516,0,-135.5345458984,128.2689208984,11120.3978032027,124.2537673525,146.0227526
26.5080283113,135.49609375,37.0137939453,0,-135.49609375,129.0986328125,11126.942257715,124.2588775734,142.1658888
26.4449230583,134.8647460938,37.0009460449,0,-134.8647460938,125.8603515625,11130.6690636311,124.2617862975,137.5399895
26.346895108,134.0517578125,37.0944213867,0,-134.0517578125,125.51953125,11134.1079749371,124.2644694597,139.5666105
26.3002822848,135.2556152344,36.8939208984,0,-135.2556152344,125.6907958984,11136.8186084651,124.2665838095,138.4042363
