Latitude,Longitude,VSA_BPL,,,,,,
39.743272,-104.986538,151.7211729,,,,,,
39.743272,-104.98652,148.0606767,,,,,,
39.743268,-104.986503,147.8596289,,,,,,
39.743263,-104.986478,148.6342166,,,,,,
39.743263,-104.986478,149.2293213,,,,,,
39.743255,-104.986403,149.0153342,,,,,,
39.743255,-104.986403,148.8973325,,,,,,
39.743282,-104.986325,148.9442384,,,,,,
39.743345,-104.986287,146.4041541,,,,,,
39.743388,-104.986282,148.1360767,,,,,,
39.743388,-104.986282,148.9723632,,,,,,
39.743488,-104.98628,148.1161646,,,,,,
39.74354,-104.986288,147.5013037,,,,,,
39.743618,-104.986303,146.859482,,,,,,
39.743723,-104.986308,143.5654414,,,,,,
39.743828,-104.986318,144.0830444,,,,,,
39.743923,-104.986352,144.0799448,,,,,,
39.744022,-104.986373,143.5691215,,,,,,
39.74412,-104.986398,144.1248523,,,,,,
39.744218,-104.986418,143.4627155,,,,,,
39.744307,-104.986443,144.542991,,,,,,
39.74438,-104.986477,136.0484647,,,,,,
39.744432,-104.986508,139.2743027,,,,,,
39.74446,-104.986537,144.029523,,,,,,
39.744482,-104.986548,144.8108474,,,,,,
39.74449,-104.986563,141.3765039,,,,,,
39.744493,-104.986572,139.941133,,,,,,
39.744495,-104.986582,139.8999108,,,,,,
39.744498,-104.986583,139.9020999,,,,,,
39.744503,-104.98658,139.9410215,,,,,,
39.744513,-104.986567,139.7678521,,,,,,
39.744523,-104.986552,142.5620998,,,,,,
39.744533,-104.986538,144.6312665,,,,,,
39.744543,-104.986525,144.8453815,,,,,,
39.744555,-104.986512,142.8486506,,,,,,
39.744568,-104.986498,140.3566441,,,,,,
39.744583,-104.986487,143.8161323,,,,,,
39.744597,-104.986475,142.823732,,,,,,
39.744613,-104.986463,144.3410305,,,,,,
39.744628,-104.986453,140.1581574,,,,,,
39.74464,-104.986445,143.5295581,,,,,,
39.744663,-104.986425,141.3506866,,,,,,
39.744675,-104.986417,142.5529469,,,,,,
39.744683,-104.986407,149.4040451,,,,,,
39.74469,-104.986398,148.1569997,,,,,,
39.744697,-104.98639,147.1395529,,,,,,
39.744702,-104.986382,143.4474605,,,,,,
39.744707,-104.986375,142.1752297,,,,,,
39.744712,-104.98637,142.4483435,,,,,,
39.744715,-104.986363,143.7984095,,,,,,
39.74472,-104.986357,142.3236975,,,,,,
39.744723,-104.986353,143.6494846,,,,,,
39.744727,-104.986348,143.124951,,,,,,
39.74473,-104.986343,143.1924855,,,,,,
39.744735,-104.98634,142.7297217,,,,,,
39.744738,-104.986335,142.1791603,,,,,,
39.744742,-104.98633,145.6229763,,,,,,
39.744747,-104.986325,141.2899736,,,,,,
39.74476,-104.98632,137.5018533,,,,,,
39.744782,-104.986315,138.93634,,,,,,
39.74481,-104.98631,139.5937291,,,,,,
39.744837,-104.986307,141.4652893,,,,,,
39.74486,-104.986305,142.315481,,,,,,
39.74488,-104.986303,141.0489794,,,,,,
39.744897,-104.986305,146.6251497,,,,,,
39.74491,-104.986307,148.6633716,,,,,,
39.744923,-104.986307,142.0429399,,,,,,
39.744933,-104.986305,145.1403329,,,,,,
39.74494,-104.986305,142.3084439,,,,,,
39.744945,-104.986303,144.5882409,,,,,,
39.744952,-104.986302,142.6418294,,,,,,
39.744967,-104.986305,143.6842155,,,,,,
39.744972,-104.986305,143.6986869,,,,,,
39.744977,-104.986303,143.5026658,,,,,,
39.74498,-104.986302,142.7230662,,,,,,
39.744985,-104.986297,142.3787642,,,,,,
39.744988,-104.986293,144.6062968,,,,,,
39.74499,-104.98629,142.41177,,,,,,
39.744993,-104.986285,141.8811174,,,,,,
39.744998,-104.986282,142.7129778,,,,,,
39.745005,-104.986282,142.5675431,,,,,,
39.745012,-104.986287,144.538899,,,,,,
39.745018,-104.986298,140.6704905,,,,,,
39.745028,-104.986333,143.5319211,,,,,,
39.74503,-104.986358,138.6096079,,,,,,
39.74503,-104.986388,140.623988,,,,,,
39.745032,-104.986423,138.7822233,,,,,,
39.745025,-104.986507,143.0211813,,,,,,
39.74502,-104.986555,141.6122903,,,,,,
39.745013,-104.986605,140.5045148,,,,,,
39.74501,-104.986655,141.3950718,,,,,,
39.745,-104.986762,141.0513966,,,,,,
39.744995,-104.98682,142.8699199,,,,,,
39.744992,-104.986882,146.4781487,,,,,,
39.744988,-104.986943,147.1276613,,,,,,
39.744983,-104.987063,148.4179172,,,,,,
39.74498,-104.987123,148.126333,,,,,,
39.744975,-104.98718,143.6539777,,,,,,
39.744973,-104.987233,148.016486,,,,,,
39.744982,-104.987335,148.5789961,,,,,,
39.744998,-104.987378,147.4089643,,,,,,
39.745027,-104.987417,145.3439941,,,,,,
39.745065,-104.987455,146.7912911,,,,,,
39.745165,-104.987537,147.5487196,,,,,,
39.745225,-104.987585,144.510487,,,,,,
39.74529,-104.987638,145.8517907,,,,,,
39.745352,-104.987697,142.3843605,,,,,,
39.74546,-104.987807,143.4180755,,,,,,
39.745523,-104.987895,145.7949576,,,,,,
39.745538,-104.987923,145.00851,,,,,,
39.745545,-104.987953,153.1586314,,,,,,
39.745542,-104.98796,150.9444088,,,,,,
39.745537,-104.987965,151.3767268,,,,,,
39.745533,-104.987972,150.939467,,,,,,
39.745525,-104.987983,153.4092938,,,,,,
39.745522,-104.98799,151.1330278,,,,,,
39.745517,-104.987995,155.4489139,,,,,,
39.745515,-104.988002,152.0501962,,,,,,
39.745512,-104.988013,154.2194302,,,,,,
39.745512,-104.98802,149.6381377,,,,,,
39.745512,-104.988025,152.2278399,,,,,,
39.745512,-104.988028,148.9300285,,,,,,
39.745513,-104.988035,155.2025433,,,,,,
39.745513,-104.98804,153.5094213,,,,,,
39.745513,-104.988042,149.6949087,,,,,,
39.745513,-104.988047,149.4367136,,,,,,
39.745512,-104.988058,147.5781883,,,,,,
39.745508,-104.988062,149.0155647,,,,,,
39.745505,-104.988067,148.5177229,,,,,,
39.745502,-104.988072,149.6497535,,,,,,
39.745497,-104.98808,149.9844173,,,,,,
39.745493,-104.988085,152.0949537,,,,,,
39.745493,-104.98809,150.8872908,,,,,,
39.745492,-104.988095,151.9219312,,,,,,
39.745492,-104.988105,151.344706,,,,,,
39.74549,-104.98811,150.1083675,,,,,,
39.745488,-104.988115,151.6917029,,,,,,
39.745488,-104.98812,153.9980387,,,,,,
39.745487,-104.98813,152.9552166,,,,,,
39.745485,-104.988135,150.6362972,,,,,,
39.745485,-104.98814,150.4734743,,,,,,
39.745483,-104.988145,148.8129427,,,,,,
39.74548,-104.988155,144.6554204,,,,,,
39.745482,-104.988158,145.5609551,,,,,,
39.745485,-104.988167,146.1939698,,,,,,
39.745497,-104.988187,145.5307141,,,,,,
39.745547,-104.988253,147.3258462,,,,,,
39.745583,-104.988295,146.4018017,,,,,,
39.74563,-104.98834,146.0661122,,,,,,
39.745678,-104.988393,146.4982035,,,,,,
39.745793,-104.988518,144.2325532,,,,,,
39.745858,-104.988588,143.121387,,,,,,
39.745922,-104.988658,141.5130162,,,,,,
39.745987,-104.988732,143.3763817,,,,,,
39.746178,-104.98896,145.6860053,,,,,,
39.74624,-104.989033,144.1074233,,,,,,
39.746303,-104.989105,143.4925692,,,,,,
39.746437,-104.989247,144.1207599,,,,,,
39.746503,-104.989312,146.5556803,,,,,,
39.746568,-104.989373,144.6828772,,,,,,
39.746633,-104.989442,143.5586059,,,,,,
39.746747,-104.989567,142.4891117,,,,,,
39.746788,-104.989612,144.9279532,,,,,,
39.746817,-104.989652,143.8402031,,,,,,
39.746838,-104.989687,147.2839583,,,,,,
39.746855,-104.989733,140.454993,,,,,,
39.746863,-104.989743,140.7591993,,,,,,
39.746873,-104.989747,140.5309392,,,,,,
39.746882,-104.989747,140.235289,,,,,,
39.746902,-104.989745,140.3240758,,,,,,
39.746908,-104.989745,141.715768,,,,,,
39.746912,-104.989747,140.6052846,,,,,,
39.746917,-104.989748,141.1537492,,,,,,
39.74693,-104.989755,144.2597599,,,,,,
39.746938,-104.989768,146.2834548,,,,,,
39.746945,-104.98979,146.0907809,,,,,,
39.746955,-104.989817,143.2129714,,,,,,
39.746982,-104.989875,143.2204235,,,,,,
39.747042,-104.989958,142.4376552,,,,,,
39.7471,-104.990013,142.8474946,,,,,,
39.74723,-104.990127,142.676181,,,,,,
39.747285,-104.990193,146.770526,,,,,,
39.747337,-104.99026,143.9386774,,,,,,
39.747383,-104.990327,146.0721171,,,,,,
39.74746,-104.990435,145.8488836,,,,,,
39.747492,-104.990475,141.4710977,,,,,,
39.74752,-104.990508,142.9465083,,,,,,
39.747542,-104.990533,142.2281355,,,,,,
39.747562,-104.990565,141.8210836,,,,,,
39.747567,-104.990573,141.4760998,,,,,,
39.747572,-104.99058,142.7995309,,,,,,
39.747578,-104.990585,143.1508835,,,,,,
39.747587,-104.990597,145.9677567,,,,,,
39.747593,-104.9906,145.8166603,,,,,,
39.747598,-104.990607,143.819916,,,,,,
39.747608,-104.990617,146.5982958,,,,,,
39.747627,-104.990637,146.1162768,,,,,,
39.74765,-104.990672,143.9240426,,,,,,
39.747692,-104.990722,140.6913522,,,,,,
39.74774,-104.990773,141.3956209,,,,,,
39.747792,-104.990827,144.322469,,,,,,
39.747905,-104.990943,142.1012878,,,,,,
39.747968,-104.991003,143.4893981,,,,,,
39.74803,-104.991067,142.14823,,,,,,
39.748093,-104.991132,140.638867,,,,,,
39.748147,-104.991192,139.5281283,,,,,,
39.748238,-104.9913,143.4004674,,,,,,
39.74827,-104.991345,138.515567,,,,,,
39.748292,-104.991378,146.9495003,,,,,,
39.74831,-104.991412,140.3730958,,,,,,
39.748312,-104.99142,135.9718854,,,,,,
39.748312,-104.991423,135.6486378,,,,,,
39.748308,-104.991422,135.3668908,,,,,,
39.748298,-104.991417,135.4267565,,,,,,
39.748295,-104.991415,135.2192175,,,,,,
39.74829,-104.991413,134.8673746,,,,,,
39.748287,-104.991412,135.2822301,,,,,,
39.74828,-104.991408,134.6719363,,,,,,
39.748277,-104.991408,135.2405319,,,,,,
39.748275,-104.991407,135.3891262,,,,,,
39.748272,-104.991407,135.2944037,,,,,,
39.748267,-104.991403,136.2966676,,,,,,
39.748265,-104.991402,135.9133413,,,,,,
39.748263,-104.9914,135.4103384,,,,,,
39.748262,-104.9914,136.3086385,,,,,,
39.748258,-104.991398,135.6737783,,,,,,
39.748257,-104.991397,135.7660327,,,,,,
39.748255,-104.991397,135.4761905,,,,,,
39.748253,-104.991395,135.3393113,,,,,,
39.748253,-104.991392,135.2030006,,,,,,
39.748253,-104.991388,135.9748657,,,,,,
39.748253,-104.991387,135.4674551,,,,,,
39.748253,-104.991383,136.8633692,,,,,,
39.748253,-104.99138,136.2674504,,,,,,
39.748252,-104.991378,136.5192814,,,,,,
39.748252,-104.991375,136.3993295,,,,,,
39.748252,-104.991373,136.0437897,,,,,,
39.74825,-104.991372,136.0339428,,,,,,
39.748248,-104.991368,136.2466179,,,,,,
39.748247,-104.991368,142.8161713,,,,,,
39.748245,-104.991367,140.5774999,,,,,,
39.748247,-104.991368,143.0517545,,,,,,
39.748252,-104.991377,142.0800967,,,,,,
39.748265,-104.991397,143.177813,,,,,,
39.748288,-104.991427,141.7245991,,,,,,
39.74832,-104.991468,142.6917008,,,,,,
39.748357,-104.991517,139.1683409,,,,,,
39.748398,-104.991568,141.2643631,,,,,,
39.748442,-104.991622,140.1688902,,,,,,
39.748487,-104.991673,137.4216268,,,,,,
39.74853,-104.991727,140.5330806,,,,,,
39.748573,-104.99178,140.597799,,,,,,
39.748622,-104.991832,141.916099,,,,,,
39.748667,-104.991885,142.7853146,,,,,,
39.748712,-104.991932,141.575781,,,,,,
39.748748,-104.991975,141.8135553,,,,,,
39.748787,-104.992017,141.0479436,,,,,,
39.748822,-104.99206,142.6535457,,,,,,
39.748857,-104.992112,141.9192397,,,,,,
39.748898,-104.992165,141.8296203,,,,,,
39.748943,-104.992227,140.886543,,,,,,
39.749053,-104.992348,140.4360175,,,,,,
39.749115,-104.992413,140.9517603,,,,,,
39.749173,-104.992483,139.9149442,,,,,,
39.749232,-104.99255,141.6920401,,,,,,
39.749285,-104.992612,141.9780081,,,,,,
39.749337,-104.99268,142.7222553,,,,,,
39.749388,-104.992747,141.2977398,,,,,,
39.749437,-104.992812,140.7038917,,,,,,
39.749485,-104.992875,138.4470615,,,,,,
39.749537,-104.992932,141.5311203,,,,,,
39.749587,-104.99299,141.2209547,,,,,,
39.749633,-104.993042,139.6507023,,,,,,
39.749673,-104.993097,143.3388622,,,,,,
39.749708,-104.993148,143.1001527,,,,,,
39.749732,-104.993215,142.4375534,,,,,,
39.749737,-104.99329,143.7112492,,,,,,
39.749723,-104.993353,143.147238,,,,,,
39.749685,-104.993422,142.8663652,,,,,,
39.749643,-104.993495,142.9948252,,,,,,
39.749602,-104.993575,142.430514,,,,,,
39.749557,-104.99366,142.744567,,,,,,
39.749505,-104.993745,139.3924438,,,,,,
39.74945,-104.993832,141.0654241,,,,,,
39.749392,-104.993923,140.7858609,,,,,,
39.74933,-104.994018,144.9431465,,,,,,
39.749263,-104.994115,145.4730829,,,,,,
39.749192,-104.99422,146.0163203,,,,,,
39.74905,-104.994413,145.6869505,,,,,,
39.748985,-104.994507,143.3748083,,,,,,
39.748915,-104.994602,143.909275,,,,,,
39.748843,-104.994693,146.8510243,,,,,,
39.748768,-104.99478,145.3418974,,,,,,
39.748693,-104.994862,148.337286,,,,,,
39.74862,-104.994945,146.7933981,,,,,,
39.748553,-104.995032,146.4432334,,,,,,
39.748493,-104.995118,145.9776199,,,,,,
39.748435,-104.995205,145.2499372,,,,,,
39.748375,-104.995282,145.7876252,,,,,,
39.748318,-104.99535,144.5785759,,,,,,
39.748267,-104.995405,146.1933975,,,,,,
39.748225,-104.995453,147.1380211,,,,,,
39.748188,-104.995497,142.6756652,,,,,,
39.748148,-104.99554,146.1549884,,,,,,
39.748103,-104.995587,145.7838196,,,,,,
39.748055,-104.995633,145.8595283,,,,,,
39.748008,-104.995687,146.1984242,,,,,,
39.74796,-104.995745,146.859711,,,,,,
39.747847,-104.995868,146.5446578,,,,,,
39.74779,-104.995937,145.4130714,,,,,,
39.747733,-104.99601,147.3808412,,,,,,
39.747673,-104.996087,147.3500588,,,,,,
39.747617,-104.996165,145.7507688,,,,,,
39.747558,-104.996245,145.8697826,,,,,,
39.747497,-104.996323,145.01609,,,,,,
39.747435,-104.996398,145.6776474,,,,,,
39.747373,-104.996473,145.1665014,,,,,,
39.747312,-104.996547,145.2699499,,,,,,
39.747248,-104.996618,144.7222588,,,,,,
39.747187,-104.99669,144.9258433,,,,,,
39.747125,-104.996763,144.2565988,,,,,,
39.747003,-104.996913,144.2648733,,,,,,
39.746943,-104.996987,145.4742857,,,,,,
39.746885,-104.997057,145.7176934,,,,,,
39.746827,-104.99713,146.2817179,,,,,,
39.746648,-104.997357,146.5828888,,,,,,
39.74659,-104.997428,146.3669032,,,,,,
39.746533,-104.9975,141.7017101,,,,,,
39.746422,-104.99765,141.8224311,,,,,,
39.746367,-104.997722,144.1259421,,,,,,
39.74631,-104.997788,144.4903132,,,,,,
39.746255,-104.997852,146.1978166,,,,,,
39.746158,-104.997968,146.08448,,,,,,
39.746108,-104.998008,147.6125322,,,,,,
39.746057,-104.99803,147.6891182,,,,,,
39.746,-104.998032,148.1527418,,,,,,
39.745877,-104.997958,147.3931947,,,,,,
39.745812,-104.99791,146.0478008,,,,,,
39.74574,-104.997865,147.0939685,,,,,,
39.745668,-104.997818,147.2456674,,,,,,
39.745562,-104.997675,146.2149279,,,,,,
39.745513,-104.997598,146.4038692,,,,,,
39.745468,-104.997538,146.2392922,,,,,,
39.745432,-104.997493,147.2470532,,,,,,
39.745395,-104.997437,143.4284194,,,,,,
39.745393,-104.997425,142.164456,,,,,,
39.745398,-104.997415,142.8055369,,,,,,
39.745402,-104.997405,149.2936124,,,,,,
39.745408,-104.997375,146.2677921,,,,,,
39.7454,-104.997348,145.38191,,,,,,
39.745388,-104.997307,147.6713359,,,,,,
39.745392,-104.997198,149.58063,,,,,,
39.745413,-104.997147,151.8265447,,,,,,
39.745447,-104.997092,150.3281742,,,,,,
39.745492,-104.997027,149.8919592,,,,,,
39.745545,-104.996952,151.4006506,,,,,,
39.74567,-104.996792,149.3446163,,,,,,
39.745742,-104.996717,150.589743,,,,,,
39.74581,-104.996648,150.3243152,,,,,,
39.74587,-104.996568,150.369721,,,,,,
39.745997,-104.996423,148.5737122,,,,,,
39.746048,-104.996358,150.6252273,,,,,,
39.746095,-104.996302,150.118614,,,,,,
39.746137,-104.996257,149.4613644,,,,,,
39.74619,-104.996202,145.1321805,,,,,,
39.7462,-104.99619,145.0902026,,,,,,
39.746202,-104.996183,145.9032853,,,,,,
39.746202,-104.996182,145.9171523,,,,,,
39.746205,-104.996182,146.3064519,,,,,,
39.746207,-104.996182,145.2509929,,,,,,
39.746207,-104.996182,145.1069731,,,,,,
39.746208,-104.996182,145.8179161,,,,,,
39.746213,-104.996183,147.2374005,,,,,,
39.746217,-104.996185,146.7133251,,,,,,
39.74622,-104.996187,146.2504134,,,,,,
39.746223,-104.996187,146.7807444,,,,,,
39.746228,-104.99619,146.4838837,,,,,,
39.746232,-104.99619,145.862505,,,,,,
39.746235,-104.99619,147.5923133,,,,,,
39.746238,-104.996192,147.2145865,,,,,,
39.746242,-104.996192,146.9555813,,,,,,
39.746245,-104.996192,147.5733023,,,,,,
39.746248,-104.996192,147.3350165,,,,,,
39.746252,-104.996192,148.0637783,,,,,,
39.746255,-104.996193,146.9341993,,,,,,
39.746258,-104.996192,146.4926307,,,,,,
39.746263,-104.996192,146.9445132,,,,,,
39.746267,-104.996192,146.4947652,,,,,,
39.74627,-104.996192,146.3420827,,,,,,
39.746273,-104.996192,146.1959985,,,,,,
39.746277,-104.996193,145.7958513,,,,,,
39.74628,-104.996192,146.3482136,,,,,,
39.746283,-104.996192,147.4173745,,,,,,
39.746283,-104.996188,149.9071511,,,,,,
39.746285,-104.996187,148.459879,,,,,,
39.746287,-104.996185,149.455588,,,,,,
39.74629,-104.996177,145.6318365,,,,,,
39.746312,-104.996158,144.1673122,,,,,,
39.746345,-104.996125,143.7414368,,,,,,
39.746388,-104.996077,144.738553,,,,,,
39.746437,-104.996017,146.5790725,,,,,,
39.746488,-104.995945,146.7357041,,,,,,
39.746543,-104.995865,145.6137147,,,,,,
39.746605,-104.995777,145.7634056,,,,,,
39.746668,-104.995687,146.1672958,,,,,,
39.74673,-104.995597,147.3808418,,,,,,
39.74679,-104.995508,148.1879827,,,,,,
39.746848,-104.995423,148.9677736,,,,,,
39.746907,-104.995342,148.3440911,,,,,,
39.746965,-104.995262,147.6215129,,,,,,
39.747023,-104.995183,148.930144,,,,,,
39.747075,-104.995105,146.933699,,,,,,
39.747123,-104.995018,148.508486,,,,,,
39.747173,-104.994933,148.7577367,,,,,,
39.747203,-104.994842,147.7151496,,,,,,
39.747222,-104.994743,147.0398407,,,,,,
39.747258,-104.994647,148.17947,,,,,,
39.747328,-104.994548,147.6246383,,,,,,
39.747398,-104.994447,147.455958,,,,,,
39.747448,-104.99434,149.0390268,,,,,,
39.747513,-104.994237,148.7283418,,,,,,
39.747605,-104.994137,148.9940647,,,,,,
39.747767,-104.993947,149.5206668,,,,,,
39.747837,-104.99385,148.2692755,,,,,,
39.747923,-104.99374,145.9852685,,,,,,
39.747998,-104.99363,145.106064,,,,,,
39.748077,-104.993518,146.6623113,,,,,,
39.748158,-104.993408,145.860537,,,,,,
39.748233,-104.993308,146.3084685,,,,,,
39.748305,-104.993212,145.157232,,,,,,
39.748377,-104.993108,142.6378374,,,,,,
39.748448,-104.993003,144.9203602,,,,,,
39.748522,-104.9929,142.91238,,,,,,
39.748592,-104.992808,138.0448647,,,,,,
39.748665,-104.992717,140.1406854,,,,,,
39.748732,-104.992627,141.8872182,,,,,,
39.748792,-104.992548,142.7977632,,,,,,
39.748852,-104.99249,143.3995273,,,,,,
39.748903,-104.992435,141.8330198,,,,,,
39.748942,-104.992387,147.1335861,,,,,,
39.74897,-104.992355,144.9423506,,,,,,
39.748985,-104.992333,143.9112731,,,,,,
39.748995,-104.99232,144.0925395,,,,,,
39.749002,-104.992317,143.6966434,,,,,,
39.749007,-104.992317,144.2836711,,,,,,
39.749012,-104.992318,144.0360967,,,,,,
39.749017,-104.99232,146.9119273,,,,,,
39.749023,-104.99232,143.7555815,,,,,,
39.74903,-104.992317,145.5283103,,,,,,
39.749038,-104.992313,144.6845851,,,,,,
39.749045,-104.992308,145.789675,,,,,,
39.74905,-104.992302,144.2976059,,,,,,
39.749065,-104.992282,145.7844944,,,,,,
39.749072,-104.99227,147.1298837,,,,,,
39.74908,-104.992258,147.3288818,,,,,,
39.749085,-104.992248,147.3235652,,,,,,
39.74909,-104.992237,147.3781172,,,,,,
39.749095,-104.992228,146.0581028,,,,,,
39.7491,-104.992222,145.4650735,,,,,,
39.749103,-104.992217,146.2941007,,,,,,
39.749108,-104.992212,147.1121747,,,,,,
39.749113,-104.992208,147.0428211,,,,,,
39.749118,-104.992203,146.5935299,,,,,,
39.749125,-104.992198,146.1866179,,,,,,
39.74913,-104.992198,145.997555,,,,,,
39.749137,-104.992197,145.7407666,,,,,,
39.749143,-104.992197,145.7909862,,,,,,
39.749155,-104.992195,146.6608141,,,,,,
39.749162,-104.992193,145.7261903,,,,,,
39.749167,-104.992192,143.7423838,,,,,,
39.749172,-104.99219,140.3394621,,,,,,
39.74918,-104.992188,142.9607483,,,,,,
39.749195,-104.992175,143.3515664,,,,,,
39.749215,-104.992155,143.9902418,,,,,,
39.749245,-104.992123,141.0077548,,,,,,
39.749282,-104.992082,141.6042551,,,,,,
39.749332,-104.992032,144.0213006,,,,,,
39.74939,-104.991973,146.258397,,,,,,
39.749458,-104.991917,145.9927168,,,,,,
39.749523,-104.991857,147.7027931,,,,,,
39.7496,-104.99179,148.7693965,,,,,,
39.74967,-104.991725,150.0219953,,,,,,
39.749728,-104.991682,150.4663413,,,,,,
39.749798,-104.991658,149.1982699,,,,,,
39.749877,-104.991618,148.24919,,,,,,
39.749918,-104.991573,146.5514764,,,,,,
39.749932,-104.991513,145.7397922,,,,,,
39.74994,-104.991468,145.6178299,,,,,,
39.749938,-104.991423,141.9768528,,,,,,
39.749942,-104.991385,140.8772567,,,,,,
39.749955,-104.99135,138.5159865,,,,,,
39.749988,-104.99123,139.2978972,,,,,,
39.750013,-104.991162,138.6648684,,,,,,
39.750027,-104.991113,139.9171156,,,,,,
39.750017,-104.991087,141.0357596,,,,,,
39.749952,-104.991022,140.0542231,,,,,,
39.749872,-104.99091,142.1317697,,,,,,
39.749835,-104.990832,141.3471166,,,,,,
39.749748,-104.990675,139.0494596,,,,,,
39.749712,-104.990598,142.5807657,,,,,,
39.749685,-104.990527,139.409522,,,,,,
39.749657,-104.990477,138.3183818,,,,,,
39.749625,-104.990417,139.3307004,,,,,,
39.749622,-104.9904,138.0702235,,,,,,
39.749625,-104.990387,138.3938983,,,,,,
39.749628,-104.990378,138.1639775,,,,,,
39.749625,-104.99035,142.9693322,,,,,,
39.749623,-104.99034,141.7818413,,,,,,
39.74962,-104.990332,142.8464564,,,,,,
39.749608,-104.990312,142.7137402,,,,,,
39.749583,-104.99027,144.1000059,,,,,,
39.74957,-104.99025,142.9839397,,,,,,
39.749552,-104.990228,144.1792441,,,,,,
39.749523,-104.990203,142.8359445,,,,,,
39.74944,-104.990202,146.0581155,,,,,,
39.749393,-104.990233,145.9108477,,,,,,
39.749342,-104.990282,146.5006136,,,,,,
39.749285,-104.99034,146.0157238,,,,,,
39.74909,-104.990575,148.4518258,,,,,,
39.748955,-104.990742,147.9079295,,,,,,
39.748848,-104.990878,143.4028015,,,,,,
39.748805,-104.990925,145.2700986,,,,,,
39.748768,-104.99096,144.9965978,,,,,,
39.74874,-104.99099,146.612532,,,,,,
39.748712,-104.991035,146.60284,,,,,,
39.748707,-104.991043,148.4700004,,,,,,
39.748705,-104.991045,147.7013474,,,,,,
39.748708,-104.991045,147.8007738,,,,,,
39.748717,-104.991043,146.0131084,,,,,,
39.748722,-104.991043,147.0028249,,,,,,
39.748727,-104.991043,147.3350035,,,,,,
39.74873,-104.991043,147.2364724,,,,,,
39.748738,-104.991038,146.5002918,,,,,,
39.748742,-104.991037,146.108377,,,,,,
39.748745,-104.991038,145.2834511,,,,,,
39.74874,-104.991047,144.4414315,,,,,,
39.748703,-104.99111,142.742479,,,,,,
39.748665,-104.991162,143.1356645,,,,,,
39.748625,-104.991222,141.109392,,,,,,
39.748585,-104.99128,140.0406964,,,,,,
39.748502,-104.991383,137.7811071,,,,,,
39.748448,-104.991443,142.5508572,,,,,,
39.748397,-104.991523,144.6576207,,,,,,
39.748335,-104.991602,145.1644971,,,,,,
39.74819,-104.991785,148.001831,,,,,,
39.748118,-104.991882,150.5630683,,,,,,
39.74804,-104.991975,152.2497477,,,,,,
39.747955,-104.992065,153.0367393,,,,,,
39.747783,-104.992245,145.8404456,,,,,,
39.74763,-104.992443,151.617324,,,,,,
39.747568,-104.99255,152.8124337,,,,,,
39.747433,-104.992747,153.6693871,,,,,,
39.74736,-104.992842,153.6535767,,,,,,
39.747285,-104.992938,150.9674559,,,,,,
39.747212,-104.993033,151.0786338,,,,,,
39.747085,-104.993225,151.1448669,,,,,,
39.747028,-104.993317,150.0661942,,,,,,
39.746972,-104.993405,150.3358891,,,,,,
39.746913,-104.99349,153.0339962,,,,,,
39.74679,-104.99366,150.0370129,,,,,,
39.746727,-104.993747,144.3192195,,,,,,
39.746663,-104.993832,147.4340711,,,,,,
39.746598,-104.993917,144.8956197,,,,,,
39.746467,-104.994097,146.3473199,,,,,,
39.74639,-104.994188,148.2391212,,,,,,
39.746305,-104.994277,148.3037096,,,,,,
39.746223,-104.994373,149.0528544,,,,,,
39.74607,-104.99458,147.6497993,,,,,,
39.745993,-104.994682,148.1736335,,,,,,
39.745918,-104.994785,144.6583064,,,,,,
39.745847,-104.994885,144.3061186,,,,,,
39.745697,-104.995083,145.9902657,,,,,,
39.74562,-104.995178,146.5571125,,,,,,
39.745537,-104.995273,147.3223639,,,,,,
39.745448,-104.99537,148.7576665,,,,,,
39.745303,-104.995548,148.2659718,,,,,,
39.745152,-104.99573,146.8575062,,,,,,
39.745077,-104.995822,145.3631056,,,,,,
39.74493,-104.995992,142.2109317,,,,,,
39.744867,-104.996055,142.7658041,,,,,,
39.744815,-104.99611,144.7884423,,,,,,
39.744768,-104.996155,145.8612359,,,,,,
39.744672,-104.996185,148.5096353,,,,,,
39.744622,-104.996172,146.8734283,,,,,,
39.744573,-104.99614,146.8017665,,,,,,
39.744523,-104.996092,146.5762272,,,,,,
39.744412,-104.995962,145.5630239,,,,,,
39.74436,-104.995882,146.2151949,,,,,,
39.74431,-104.995803,147.3994077,,,,,,
39.74426,-104.995725,147.7362488,,,,,,
39.744165,-104.995583,146.7559065,,,,,,
39.744125,-104.995525,145.7590907,,,,,,
39.7441,-104.995467,149.0908143,,,,,,
39.744092,-104.995403,147.3164585,,,,,,
39.744127,-104.995272,146.9446287,,,,,,
39.744162,-104.995203,147.3917595,,,,,,
39.744198,-104.995135,147.0959314,,,,,,
39.744237,-104.995062,144.4884562,,,,,,
39.744345,-104.994913,138.6424546,,,,,,
39.744412,-104.994842,141.8689977,,,,,,
39.744515,-104.994783,137.2572427,,,,,,
39.744703,-104.994652,141.4061655,,,,,,
39.744785,-104.994577,139.8157364,,,,,,
39.744857,-104.994497,142.9042988,,,,,,
39.74492,-104.994412,139.9197085,,,,,,
39.744985,-104.994327,146.7626747,,,,,,
39.74512,-104.994157,149.4095449,,,,,,
39.745187,-104.99407,150.7169155,,,,,,
39.74525,-104.993985,150.6146677,,,,,,
39.745307,-104.993897,151.6876317,,,,,,
