107.632348,0.1602808335,0.5301513672,0.3125305176,0.1115722656,-0.4185791016,0.4185791016,50.6810406198,77.428271358
99.70703484,0.1602808335,0.5301513672,0.3125305176,0.1115722656,-0.4185791016,0.4185791016,50.6810406198,77.428271358
99.57794079,0.1602808335,0.5301513672,0.3125305176,0.1115722656,-0.4185791016,0.4185791016,50.6810406198,77.428271358
99.04892128,0.1602808335,0.5301513672,0.3125305176,0.1115722656,-0.4185791016,0.4185791016,50.6810406198,77.428271358
100.8392827,0.1602808335,0.5301513672,0.3125305176,0.1115722656,-0.4185791016,0.4185791016,50.6810406198,77.428271358
100.8687482,0.1602808335,0.5301513672,0.3125305176,0.1115722656,-0.4185791016,0.4185791016,50.6810406198,77.428271358
100.5236673,0.1602808335,0.5301513672,0.3125305176,0.1115722656,-0.4185791016,0.4185791016,50.6810406198,77.428271358
97.57736556,0.1602808335,0.5301513672,0.3125305176,0.1115722656,-0.4185791016,0.4185791016,50.6810406198,77.428271358
98.93132618,0.1615383932,0.5393066406,0.3077392578,0.1109619141,-0.4283447266,0.4283447266,50.6821363161,77.4284591402
97.99340072,0.1681132159,0.5812988281,0.2999267578,0.1086425781,-0.47265625,0.47265625,51.196944952,77.5162418135
96.66042434,0.1664004167,0.5833740234,0.3023681641,0.1053466797,-0.4780273438,0.4780273438,51.8119886395,77.6199661196
93.96732721,0.1745467905,0.6625976563,0.3211669922,0.1009521484,-0.5616455078,0.5616455078,53.0509102353,77.8252176835
90.02589149,0.1945285177,0.7141113281,0.3381652832,0.0965576172,-0.6175537109,0.6175537109,54.8092778971,78.1084424941
86.82002738,0.2327341703,0.8255615234,0.3877563477,0.0864257813,-0.7391357422,0.7391357422,60.1018288369,78.9091146338
85.89710533,0.2654030634,0.9071044922,0.4178771973,0.0802001953,-0.8269042969,0.8269042969,63.9541991002,79.4487421795
84.39985478,0.3027112481,1.0213623047,0.4338684082,0.07421875,-0.9471435547,0.9471435547,68.0642749108,79.9897453337
84.77531932,0.3504591794,1.1832275391,0.4587097168,0.0697021484,-1.1135253906,1.1135253906,72.6939259323,80.5613233699
84.9892491,0.4399277597,1.3843994141,0.7286071777,0.0645751953,-1.3198242188,1.2933349609,82.3826912613,81.648080393
84.31923423,0.475963755,1.4349365234,0.8352966309,0.0631103516,-1.3718261719,1.3544921875,87.1541014692,82.1371174832
85.08372531,0.4952557679,1.4451904297,0.8885498047,0.0629882813,-1.3822021484,1.2982177734,91.5660063268,82.5660463419
83.91068727,0.5070839685,1.4552001953,0.9511108398,0.0628662109,-1.3923339844,1.2525634766,95.6095468936,82.9413860874
84.51577851,0.5280488838,1.4943847656,1.0981750488,0.0625,-1.4318847656,1.4318847656,103.5908917625,83.6377923212
83.4984593,0.5222734752,1.7351074219,1.0045776367,0.0635986328,-1.6715087891,1.6715087891,107.8866543664,83.9907153982
83.73768497,0.5238743833,1.7325439453,0.9565124512,0.0650634766,-1.6674804688,1.6623535156,112.4888878765,84.3535533498
84.53155879,0.5150649982,1.6411132813,0.9195861816,0.0665283203,-1.5745849609,1.4381103516,117.5199021519,84.7335893107
84.59858137,0.492369853,1.6232910156,0.8698730469,0.0695800781,-1.5537109375,1.5537109375,128.4248297786,85.5043408622
84.73893546,0.4713620469,1.5423583984,0.8144836426,0.0721435547,-1.4702148438,1.408203125,134.4443397564,85.9022113411
86.24308028,0.4523215912,1.4558105469,0.8414916992,0.0734863281,-1.3823242188,1.1472167969,140.1691441051,86.2644093166
88.18147201,0.4038438558,1.3394775391,0.6831054688,0.0760498047,-1.2634277344,0.8399658203,145.846613123,86.6092878532
92.04018508,0.3495547427,1.2196044922,0.5584716797,0.0780029297,-1.1416015625,0.6534423828,157.6515996045,87.2853285201
