146.649
146.649
146.649
146.649
146.649
146.649
146.649
146.649
146.648
146.648
146.648
146.649
146.652
146.642
146.644
146.633
146.628
146.634
146.64
146.65
146.66
146.687
146.701
146.721
146.702
146.702
146.715
146.73
146.742
146.747
146.727
146.601
146.573
146.818
146.922
146.819
146.803
146.8
146.795
146.78
146.76
146.731
146.715
146.688
146.701
146.706
146.696
146.688
146.694
146.693
146.692
146.689
146.545
146.536
146.654
146.654
146.664
146.696
146.714
146.731
146.649
146.648
146.577
146.584
146.57
146.567
146.535
146.529
146.528
146.528
146.528
146.531
146.53
146.537
146.53
146.53
146.545
146.543
146.542
146.539
146.547
146.543
146.542
146.547
146.542
146.547
146.548
146.542
146.546
146.549
146.548
146.548
146.549
146.549
146.548
146.542
146.551
146.553
146.552
146.557
146.554
146.554
146.569
146.559
146.575
146.649
146.666
146.563
146.577
146.589
146.607
146.61
146.593
146.597
146.597
146.618
146.627
146.646
146.628
146.62
146.635
146.604
146.602
146.61
146.604
146.598
146.595
146.598
146.608
146.595
146.583
146.579
146.579
146.581
146.568
146.481
146.467
146.346
146.336
146.301
146.302
146.345
146.333
146.288
146.284
146.279
146.278
146.274
146.274
146.274
146.274
146.274
146.279
146.273
146.272
146.267
146.273
146.261
146.253
146.222
146.238
146.257
146.175
146.16
146.151
146.141
146.143
146.144
146.143
146.143
146.145
146.144
146.143
146.141
146.141
146.142
146.14
146.14
146.139
146.144
146.146
146.13
146.117
146.089
146.024
146.005
145.993
145.987
145.978
145.964
145.856
145.849
145.861
145.751
145.727
145.709
145.694
145.685
145.686
145.696
145.667
145.646
145.621
145.629
145.652
145.695
145.658
145.637
145.63
145.637
145.662
145.663
145.663
145.659
145.654
145.655
145.651
145.658
145.667
145.678
145.682
145.708
145.771
145.762
145.759
145.794
145.876
145.874
145.871
145.874
145.889
145.894
145.887
145.897
145.89
145.89
145.894
145.89
145.896
145.896
145.896
145.897
145.9
145.9
145.899
145.896
145.9
145.901
145.899
145.906
145.912
145.915
145.932
145.945
146.013
145.985
146.022
146.071
146.128
146.153
146.16
146.197
146.256
146.303
146.285
146.276
146.333
146.401
146.444
146.456
146.452
146.46
146.49
146.52
146.548
146.555
146.552
146.551
146.551
146.547
146.549
146.552
146.545
146.547
146.544
146.544
146.544
146.545
146.538
146.54
146.543
146.543
146.539
146.543
146.547
146.539
146.538
146.538
146.536
146.538
146.538
146.541
146.548
146.565
146.578
146.602
146.626
146.613
146.599
146.6
146.611
146.624
146.643
146.667
146.702
146.73
146.718
146.723
146.739
146.767
146.81
146.84
146.873
146.877
146.847
146.851
146.86
146.87
146.879
146.894
146.898
146.906
146.899
146.869
146.866
146.855
146.883
146.971
147.025
147.001
146.973
146.944
146.925
146.943
146.938
146.915
146.91
146.911
146.913
146.909
146.909
146.912
146.944
146.958
146.974
146.97
146.959
146.962
146.967
146.971
146.964
146.968
146.976
146.972
146.972
146.972
146.969
146.97
146.974
146.97
146.971
146.974
146.971
146.974
146.972
146.974
146.987
147.006
147.03
147.077
147.061
147.065
147.068
147.082
147.083
147.056
147.031
146.97
146.946
146.927
146.973
146.794
146.77
146.737
146.747
146.71
146.673
146.674
146.73
146.667
146.649
146.643
146.584
146.576
146.589
146.552
146.531
146.535
146.544
146.545
146.543
146.555
146.562
